LINEAR RDIGE
RSME SCORE
alpha = 10
16.231323195498458 0.0195346075663
17.28979791391339 0.125282178428
1.41350317589562 0.397097965256
141.71245031880412 0.0146726224198
14.445296642400272 0.0960766625545
9.018753950603905 0.0295231831025
34.79258378278023 0.0358048590638
22.765613050785202 0.0278282483133
6.857869781179504 0.0762966348785
34.79297273002132 0.0302182462364
57.39924391218054 -0.0837929238487
10.449984004093485 0.0499395654721
21.99953259836075 0.0597633130398
15.457275969109665 0.0145169677968
17.89273744271244 0.0370760581066
11.052880489691143 -0.0368771521119
29.692244869833946 0.0556845049835
59.05947888016372 0.0266094937348


alpha = 1
16.182455087674835 0.0254295504104
17.264782255710003 0.127811509596
1.4102067229064703 0.399906760851
141.52154871670547 0.0173255139463
14.460511252686196 0.0941715325614
9.073436922723548 0.0177190156949
34.72252306919529 0.0396840872452
22.864393374933538 0.0193734106202
6.837481247277397 0.081780834102
34.73252278035258 0.0335851520824
57.44274562110145 -0.0854363151864
10.443468118446564 0.0511239797579
22.110711019700297 0.0502360041824
15.520883253878809 0.00638967896289
17.945807467221044 0.0313555044517
11.302791896085493 -0.0842959097633
29.68915177830379 0.0558812366309
59.045629530943536 0.0270659571066
alpha = 0.1
16.17455175506673 0.0263812568727
17.254802021218282 0.128819588307
1.410115138410024 0.399984703257
141.48610481286968 0.0178176716249
14.466672706173096 0.0933994424302
9.08078094937196 0.0161282585771
34.7147585234685 0.0401135251125
22.890498246488914 0.0171329186609
6.833987127984975 0.0827190589861
34.726871608997925 0.0338996084576
57.34546350615542 -0.0817629487652
10.444499006010643 0.0509366410775
22.180822089534015 0.0442032227323
15.543808983639392 0.00345220886908
17.961272468385832 0.0296853045558
11.393931996282921 -0.101852858155
29.6905677798069 0.0557911764312
59.043963679540475 0.0271208550115

aplha = 100
16.275187172595963 0.0142281734815
17.38826278057984 0.115290826878
1.510180962427984 0.311805567707
142.19143122533177 0.00800065269383
14.48939793292677 0.0905489064813
8.85745813348347 0.0639257375928
35.086271471277044 0.0194584223276
22.698169810450715 0.0335798432771
6.845566225665198 0.0796080541067
35.02721327532546 0.0171163544773
56.17517915899436 -0.0380610602216
10.484166000089461 0.0437140870581
21.984185210912504 0.0610747175662
15.404116250210283 0.021283737863
17.92343783808788 0.0337688495565
10.824411641557429 0.00554541198865
29.752956463539054 0.0518188820894
59.11169184285147 0.0248876340412

SVR RIDGE
RSME SCORE
gamma = 0.1, C=500
15.133622901157851 0.147665173461
17.988662966812562 0.0531396940534
1.9349927160364846 -0.12982671994
140.84859294330332 0.0266488176237
11.90768844423105 0.385766362928
7.338926526624934 0.357375664928
36.01259808283302 -0.0330003848676
22.24416553795085 0.0718534926449
6.1129853289271745 0.266059651065
29.043189670657654 0.324260108904
51.785894392013496 0.11782056317
9.071071752364182 0.284125017813
22.12092013531563 0.0493587380517
13.87152690732281 0.206344981257
13.745952466694002 0.431686356478
8.45725491237984 0.392934994762

gamma = 0.1, C=100
15.73357103698914 0.078746759093
17.79808483270182 0.073096151201
1.7348876627183631 0.0917699026861
142.75923741936177 6.22277794486e-05
12.101281561860489 0.365631804363
6.814543155474416 0.445928795274
36.23956449723251 -0.0460622147239
22.696713449327394 0.0337038542969
5.975018075758959 0.298815182397
31.50714169596028 0.204740350356
52.85042283734622 0.0811790260338
8.954999236331258 0.302328331637
21.667763448192517 0.0879083994185
13.847593580044162 0.209081294142
13.97899548534944 0.412253115173
8.798393986525584 0.342973074904

gamma=1, C=500
16.17455175506673 0.0263812568727
17.254802021218282 0.128819588307
1.410115138410024 0.399984703257
141.48610481286968 0.0178176716249
14.466672706173096 0.0933994424302
9.08078094937196 0.0161282585771
34.7147585234685 0.0401135251125
22.890498246488914 0.0171329186609
6.833987127984975 0.0827190589861
34.726871608997925 0.0338996084576
57.34546350615542 -0.0817629487652
10.444499006010643 0.0509366410775
22.180822089534015 0.0442032227323
15.543808983639392 0.00345220886908
17.961272468385832 0.0296853045558
11.393931996282921 -0.101852858155
29.6905677798069 0.0557911764312
59.043963679540475 0.0271208550115

for linear dependency:
	rdige : best aplha = 10
	svr : gamma = 0.1, C=500
	

non-linear : 
SVR
RSME SCORE
gamma = 1, C=500
16.283691517409896 0.0131977049868
19.706253784674047 -0.136308573795
1.7708852507034594 0.0536887263422
141.3160139522637 0.0201777594939
13.414972494268557 0.220424390915
8.8952194731745 0.055927333385
34.53207903950327 0.0501893658809
26.328454373301323 -0.300274443489
7.8003258886664035 -0.195032046959
23.0105188296799 0.575826280562
56.20210748511274 -0.0390565157613
9.928770779078008 0.142348305993
21.89895681350954 0.0683406661896
14.414096657361382 0.143044856819
16.109312752562644 0.219464908381
26.559003653236115 -4.98687118332

gamma = 0.1, C=500
RSME SCORE
15.160345435578527 0.144652457208
18.378792510024056 0.0116242301087
1.9349925695656092 -0.129826548894
141.84865353724015 0.0127776688934
11.949320326490461 0.381463864637
7.338079403328838 0.357524011045
35.93311483070154 -0.0284455553772
22.66650842238597 0.0362740572467
6.173987772550261 0.251338349923
29.08058382132189 0.322518909898
51.786872968461836 0.117787222501
9.092361240520177 0.280760807505
21.893932751888393 0.0687680999726
13.8759541225312 0.205838296981
13.576179691718911 0.445637860922
8.571692509703258 0.376395094288

gamma = 0.1, C=500
RSME SCORE
15.757168300230363 0.0759812893417
17.994844301256585 0.0524888545969
1.7348750970570357 0.0917830591235
143.01044462802273 -0.00345996225987
12.124367763162974 0.363209065677
6.81366329077924 0.44607186465
36.32818793145108 -0.05118473661
22.814491616257076 0.0236491934996
